"Date","Address","Species","Block","Street","Trap","AddressNumberAndStreet","Latitude","Longitude","AddressAccuracy","NumMosquitos","WnvPresent"
"2007-08-01","2200 West 51st Street, Chicago, IL 60609, USA","CULEX RESTUANS",22," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,4,0
"2007-08-01","2200 West 51st Street, Chicago, IL 60609, USA","CULEX PIPIENS",22," W 51ST ST","T061","2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,6,0
"2007-08-01","3500 West 51st Street, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS",35," W 51ST ST","T062","3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,3,0
"2007-08-01","3500 West 51st Street, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS",35," W 51ST ST","T062","3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,2,0
"2007-08-01","3500 West 51st Street, Chicago, IL 60632, USA","CULEX RESTUANS",35," W 51ST ST","T062","3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,1,0
"2007-08-01","3500 West 51st Street, Chicago, IL 60632, USA","CULEX PIPIENS",35," W 51ST ST","T062","3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,3,0
"2007-08-01","3500 West 51st Street, Chicago, IL 60632, USA","CULEX PIPIENS",35," W 51ST ST","T062","3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,6,0
"2007-08-01","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,28,1
"2007-08-01","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,3,0
"2007-08-01","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX RESTUANS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,3,0
"2007-08-01","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX RESTUANS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,1,0
"2007-08-01","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX PIPIENS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,5,0
"2007-08-01","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX PIPIENS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,8,0
"2007-08-01","Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA","CULEX SALINARIUS",52," W 63RD ST","T065","5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,1,0
"2007-08-01","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS/RESTUANS",67," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,4,0
"2007-08-01","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS/RESTUANS",67," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,39,0
"2007-08-01","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS/RESTUANS",67," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,12,0
"2007-08-01","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX RESTUANS",67," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,6,0
"2007-08-01","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS",67," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,1,0
"2007-08-01","6700 South Kedzie Avenue, Chicago, IL 60629, USA","CULEX PIPIENS",67," S KEDZIE AVE","T066","6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,20,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,16,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,17,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,13,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,1,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,2,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX RESTUANS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,3,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,4,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX PIPIENS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,6,0
"2007-08-01","7300 Cicero Avenue, Chicago, IL 60638, USA","CULEX SALINARIUS",73," S CICERO AVE","T067","7300  S CICERO AVE, Chicago, IL",41.759346,-87.745602,9,1,0
"2007-08-01","2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS/RESTUANS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,13,0
"2007-08-01","2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS/RESTUANS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0
"2007-08-01","2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS/RESTUANS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0
"2007-08-01","2200 West 69th Street, Chicago, IL 60636, USA","CULEX RESTUANS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0
"2007-08-01","2200 West 69th Street, Chicago, IL 60636, USA","CULEX RESTUANS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,2,0
"2007-08-01","2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0
"2007-08-01","2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,1,0
"2007-08-01","2200 West 69th Street, Chicago, IL 60636, USA","CULEX PIPIENS",22," W 69TH ST","T069","2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,5,0
"2007-08-01","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,2,0
"2007-08-01","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,9,0
"2007-08-01","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,4,0
"2007-08-01","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX RESTUANS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,1,0
"2007-08-01","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX PIPIENS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,6,0
"2007-08-01","5200 South Nordica Avenue, Chicago, IL 60638, USA","CULEX PIPIENS",52," S NORDICA","T070","5200  S NORDICA, Chicago, IL",41.797616,-87.797894,8,1,0
"2007-08-01","6100 South Melvina Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",61," S MELVINA AVE","T071","6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,3,0
"2007-08-01","6100 South Melvina Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",61," S MELVINA AVE","T071","6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,3,0
"2007-08-01","6100 South Melvina Avenue, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",61," S MELVINA AVE","T071","6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,2,0
"2007-08-01","6100 South Melvina Avenue, Chicago, IL 60638, USA","CULEX PIPIENS",61," S MELVINA AVE","T071","6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,2,0
"2007-08-01","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,3,0
"2007-08-01","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,10,0
"2007-08-01","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,5,0
"2007-08-01","1000 East 67th Street, Chicago, IL 60637, USA","CULEX RESTUANS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0
"2007-08-01","1000 East 67th Street, Chicago, IL 60637, USA","CULEX RESTUANS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0
"2007-08-01","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0
"2007-08-01","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,1,0
"2007-08-01","1000 East 67th Street, Chicago, IL 60637, USA","CULEX PIPIENS",10," E 67TH ST","T073","1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,2,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,28,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,15,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,22,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX RESTUANS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,1,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX RESTUANS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,3,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX RESTUANS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,1,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,6,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,2,0
"2007-08-01","3900 South Ashland Avenue, Chicago, IL 60609, USA","CULEX PIPIENS",39," S ASHLAND AVE","T074","3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,4,0
"2007-08-01","4700 South Cornell Avenue, Chicago, IL 60615, USA","CULEX PIPIENS/RESTUANS",47," S CORNELL AVE","T075","4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,1,0
"2007-08-01","4700 South Cornell Avenue, Chicago, IL 60615, USA","CULEX PIPIENS/RESTUANS",47," S CORNELL AVE","T075","4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,1,0
"2007-08-01","4700 South Cornell Avenue, Chicago, IL 60615, USA","CULEX PIPIENS/RESTUANS",47," S CORNELL AVE","T075","4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,2,0
"2007-08-01","4700 South Cornell Avenue, Chicago, IL 60615, USA","CULEX PIPIENS",47," S CORNELL AVE","T075","4700  S CORNELL AVE, Chicago, IL",41.799282,-87.585487,8,2,0
"2007-08-01","6400 South Stony Island Avenue, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS",64," S STONY ISLAND AVE","T077","6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,6,0
"2007-08-01","6400 South Stony Island Avenue, Chicago, IL 60637, USA","CULEX PIPIENS/RESTUANS",64," S STONY ISLAND AVE","T077","6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,3,0
"2007-08-01","6400 South Stony Island Avenue, Chicago, IL 60637, USA","CULEX RESTUANS",64," S STONY ISLAND AVE","T077","6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,0
"2007-08-01","6400 South Stony Island Avenue, Chicago, IL 60637, USA","CULEX PIPIENS",64," S STONY ISLAND AVE","T077","6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,2,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS/RESTUANS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,5,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS/RESTUANS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,6,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS/RESTUANS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX RESTUANS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX RESTUANS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,1,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX RESTUANS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,4,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,3,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0
"2007-08-01","7100 South South Shore Drive, Chicago, IL 60649, USA","CULEX PIPIENS",71," S SOUTH SHORE DR","T079","7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,5,0
"2007-08-01","7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX PIPIENS/RESTUANS",77," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,4,0
"2007-08-01","7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX PIPIENS/RESTUANS",77," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0
"2007-08-01","7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX RESTUANS",77," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,2,0
"2007-08-01","7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX RESTUANS",77," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0
"2007-08-01","7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX RESTUANS",77," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0
"2007-08-01","7700 South Eberhart Avenue, Chicago, IL 60619, USA","CULEX PIPIENS",77," S EBERHART AVE","T080","7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,5,0
"2007-08-01","4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,5,0
"2007-08-01","4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,13,1
"2007-08-01","4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,2,0
"2007-08-01","4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX RESTUANS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,1,0
"2007-08-01","4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX PIPIENS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,2,0
"2007-08-01","4000 South Dearborn Street, Chicago, IL 60609, USA","CULEX PIPIENS",40," S DEARBORN ST","T081","4000  S DEARBORN ST, Chicago, IL",41.821582,-87.627796,9,1,0
"2007-08-01","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,2,0
"2007-08-01","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,50,0
"2007-08-01","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,3,1
"2007-08-01","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS/RESTUANS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,14,0
"2007-08-01","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX RESTUANS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,2,0
"2007-08-01","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,2,0
"2007-08-01","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,12,0
"2007-08-01","5000 South Union Avenue, Chicago, IL 60609, USA","CULEX PIPIENS",50," S UNION AVE","T082","5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,38,0
"2007-08-01","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX PIPIENS/RESTUANS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,11,0
"2007-08-01","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX PIPIENS/RESTUANS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,6,0
"2007-08-01","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX PIPIENS/RESTUANS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0
"2007-08-01","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX RESTUANS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,2,0
"2007-08-01","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX RESTUANS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0
"2007-08-01","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX RESTUANS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,3,0
"2007-08-01","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX PIPIENS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,3,0
"2007-08-01","7900 South South Chicago Avenue, Chicago, IL 60617, USA","CULEX PIPIENS",79," S CHICAGO AVE","T083","7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,3,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,8,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,11,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS/RESTUANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,32,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX RESTUANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX RESTUANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX PIPIENS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,3,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX TERRITANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,1,0
"2007-08-01","5200 South Kolmar Avenue, Chicago, IL 60632, USA","CULEX TERRITANS",52," S KOLMAR","T114","5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,2,0
"2007-08-01","6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,6,0
"2007-08-01","6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,2,0
"2007-08-01","6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS/RESTUANS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,7,0
"2007-08-01","6300 West 64th Street, Chicago, IL 60638, USA","CULEX RESTUANS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0
"2007-08-01","6300 West 64th Street, Chicago, IL 60638, USA","CULEX RESTUANS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0
"2007-08-01","6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0
"2007-08-01","6300 West 64th Street, Chicago, IL 60638, USA","CULEX PIPIENS",63," W 64TH ST","T155","6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,1,0
